ANNEEDEPLANTATION,ANNEEREALISATIONDIAGNOSTIC,ANNEETRAVAUXPRECONISESDIAG,CODE_PARENT,DIAMETREARBREAUNMETRE,ESPECE,FREQUENTATIONCIBLE,GENRE_BOTA,NOTEDIAGNOSTIC,PRIORITEDERENOUVELLEMENT,STADEDEVELOPPEMENTDIAG,TRAITEMENTCHENILLES,TRAVAUXPRECONISESDIAG,TROTTOIR,VARIETE,VIGUEUR,DEFAUT,INTITULEPROTECTIONPLU_L 1231,INTITULEPROTECTIONPLU_L 1231.7,INTITULEPROTECTIONPLU_ebc,INTITULEPROTECTIONPLU_valeur manquante,RAISONDEPLANTATION_Nouveau,RAISONDEPLANTATION_Remplacement,RAISONDEPLANTATION_valeur manquante,remarquesclusterisées,SOUS_CATEGORIE_DESC_Arbre de voirie,SOUS_CATEGORIE_DESC_Arbre denceintes fermées,cluster,SOUS_CATEGORIE_DESC_Arbre despaces ouverts,SOUS_CATEGORIE_DESC_Bois semi naturel,TYPEIMPLANTATIONPLU_Alignement,TYPEIMPLANTATIONPLU_Groupé,TYPEIMPLANTATIONPLU_Isolé,TYPEIMPLANTATIONPLU_Périmètre,TYPEIMPLANTATIONPLU_valeur manquante
2004,2013.0,2016.0,641,5,206,2,103,1,4,2,0,8,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,356,True,False,False,False,False,False,True
2006,2015.0,2017.0,697,9,217,3,102,2,4,3,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,False,True,171,False,False,False,False,False,False,True
2004,2015.0,2017.0,813,2,201,2,73,1,4,2,3,8,0,89,3.0,0,False,False,False,True,False,False,True,13,False,False,73,True,False,False,False,False,False,True
2013,2013.0,2019.0,529,2,217,2,41,1,4,1,0,3,0,72,4.0,0,False,False,False,True,False,False,True,0,False,False,5,True,False,False,False,False,False,True
2004,2015.0,2020.0,230,4,1,3,75,2,4,2,0,12,0,89,4.0,1,False,False,False,True,False,False,True,4,False,False,93,True,False,False,False,False,False,True
2004,2014.0,2014.0,779,6,0,3,72,1,3,2,0,9,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,303,True,False,False,False,False,False,True
2004,2014.0,2014.0,436,3,1,3,75,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,286,False,False,False,False,False,False,True
2004,2013.0,2017.0,618,3,133,3,73,1,4,2,0,15,0,89,3.0,0,False,False,False,True,False,False,True,0,True,False,251,False,False,False,False,False,False,True
2009,2015.0,2017.0,753,1,1,3,75,1,4,1,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,204,False,False,False,False,False,False,True
2006,2013.0,2017.0,474,2,217,3,41,1,4,2,0,15,0,31,4.0,0,False,False,False,True,False,False,True,0,True,False,373,False,False,False,False,False,False,True
2004,2013.0,2012.0,1051,6,210,3,43,2,4,2,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,233,True,False,False,False,False,False,True
2004,2013.0,2017.0,1128,1,166,3,1,1,4,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,196,False,False,False,False,False,False,True
2004,2011.0,2016.0,1058,6,217,2,41,1,4,2,0,13,0,89,4.0,0,False,False,False,True,False,False,True,3,False,False,279,True,False,False,False,False,False,True
2004,2014.0,2015.0,435,3,104,3,63,1,4,2,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,False,True,164,False,False,False,False,False,False,True
2013,2013.0,2019.0,528,2,142,2,41,1,4,1,0,3,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,327,False,False,False,False,False,False,True
2004,2015.0,2017.0,910,2,52,3,5,2,1,2,0,0,0,89,3.0,1,False,False,False,True,False,False,True,3,False,False,30,True,False,False,False,False,False,True
2004,2013.0,2017.0,650,4,1,3,75,1,4,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,278,False,False,False,False,False,False,True
2004,2015.0,2017.0,884,2,133,3,73,1,4,2,0,15,0,4,4.0,0,False,False,False,True,False,False,True,11,False,False,11,True,False,False,False,False,False,True
2004,2015.0,2020.0,741,3,33,3,1,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,93,False,False,False,False,False,False,True
2004,2014.0,2014.0,91,5,1,3,75,1,4,2,0,8,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,215,False,False,False,False,False,False,True
2009,2015.0,2019.0,593,1,170,3,48,1,4,1,0,12,0,89,4.0,0,False,False,False,True,False,False,True,3,False,False,40,True,False,False,False,False,False,True
2004,2015.0,2018.0,645,4,3,3,77,2,3,3,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,177,True,False,False,False,False,False,True
2004,2015.0,2015.0,617,5,36,3,2,4,1,2,0,0,0,89,4.0,1,False,False,False,True,False,False,True,0,False,True,63,False,False,False,False,False,False,True
2004,2014.0,2014.0,388,3,159,2,1,4,4,2,0,3,0,89,4.0,1,False,False,False,True,False,False,True,0,True,False,263,False,False,False,False,False,False,True
2014,2014.0,2019.0,112,2,206,2,68,1,4,1,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,370,True,False,False,False,False,False,True
2004,2014.0,2015.0,989,2,188,3,18,1,4,1,2,12,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,320,True,False,False,False,False,False,True
2004,2015.0,2018.0,1136,5,165,2,88,2,3,2,0,3,0,89,3.0,1,False,False,False,True,False,False,True,86,False,False,240,True,False,False,False,False,False,True
2004,2015.0,2017.0,1123,2,210,3,43,1,4,1,0,15,0,44,4.0,0,False,False,False,True,False,False,True,0,True,False,350,False,False,False,False,False,False,True
2004,2015.0,2018.0,653,9,1,3,75,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,16,True,False,False,False,False,False,True
2004,2015.0,2016.0,575,2,3,2,8,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,21,True,False,False,False,False,False,True
2004,2013.0,2015.0,368,5,133,3,73,1,4,2,3,8,0,4,4.0,0,False,False,False,True,False,False,True,51,False,False,122,True,False,False,False,False,False,True
2004,2013.0,2012.0,1051,4,166,3,1,1,4,2,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,32,True,False,False,False,False,False,True
2004,2013.0,2016.0,868,5,175,2,86,1,4,2,0,9,0,89,3.0,0,False,False,False,True,False,False,True,0,False,False,176,True,False,False,False,False,False,True
2004,2013.0,2017.0,838,5,133,3,73,1,4,2,3,15,0,4,4.0,0,False,False,False,True,False,False,True,0,False,False,223,True,False,False,False,False,False,True
2004,2014.0,2014.0,23,6,1,3,75,1,4,2,0,10,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,11,False,False,False,False,False,False,True
2004,2015.0,2017.0,546,5,161,3,103,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,62,True,False,322,False,False,False,False,False,False,True
2004,2015.0,2017.0,424,3,71,3,41,2,4,2,0,12,1,89,4.0,1,False,False,False,True,False,False,True,0,True,False,252,False,False,False,False,False,False,True
2004,2015.0,2016.0,997,1,102,3,106,4,1,2,0,0,0,89,,1,False,False,False,True,False,False,True,4,False,False,40,True,False,False,False,False,False,True
2004,2014.0,2015.0,959,4,181,3,1,1,4,2,0,8,0,89,4.0,1,False,False,False,True,False,False,True,58,False,False,189,True,False,False,False,False,False,True
2004,2015.0,2017.0,862,2,216,3,8,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,76,True,False,False,False,False,False,True
2004,2014.0,2016.0,382,3,159,3,1,1,3,2,0,9,0,89,3.0,0,False,False,False,True,False,False,True,32,False,False,284,True,False,False,False,False,False,True
2004,2015.0,2017.0,1136,4,217,2,1,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,33,False,False,75,True,False,False,False,False,False,True
2014,2014.0,2019.0,553,2,142,2,41,1,4,1,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,307,False,False,False,False,False,False,True
2004,2015.0,2017.0,1080,2,187,3,79,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,78,True,False,False,False,False,False,True
2004,2013.0,2017.0,403,4,159,2,1,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,65,True,False,False,False,False,False,True
2004,2015.0,2016.0,206,3,88,3,59,2,4,2,0,12,1,89,4.0,1,False,False,False,True,False,False,True,0,False,False,391,True,False,False,False,False,False,True
2004,2015.0,2020.0,486,3,197,3,55,2,4,2,0,12,0,89,4.0,1,False,False,False,True,False,False,True,0,False,True,52,False,False,False,False,False,False,True
2004,2013.0,2016.0,945,7,14,3,14,1,4,2,3,9,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,36,True,False,False,False,False,False,True
2004,2015.0,2017.0,507,2,52,3,5,3,4,2,0,12,0,89,,1,False,False,False,True,False,False,True,4,False,False,109,True,False,False,False,False,False,True
2004,2014.0,2014.0,964,3,1,3,75,1,4,2,0,1,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,39,False,False,False,False,False,False,True
2004,2015.0,2017.0,938,1,216,3,8,1,4,1,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,200,False,False,False,False,False,False,True
2004,2014.0,2014.0,995,4,1,3,75,1,3,2,0,12,1,89,3.0,1,False,False,False,True,False,False,True,17,True,False,390,False,False,False,False,False,False,True
2004,2014.0,2017.0,864,3,71,3,41,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,158,True,False,False,False,False,False,True
2014,2014.0,2020.0,157,2,141,2,75,1,4,1,0,3,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,183,False,False,False,False,False,False,True
2008,2014.0,2014.0,409,4,133,2,73,1,4,2,2,3,1,4,4.0,0,False,False,False,True,False,False,True,0,False,False,77,True,False,False,False,False,False,True
2004,2015.0,2016.0,1106,3,215,3,56,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,331,False,False,False,False,False,False,True
2004,2015.0,2016.0,393,3,217,3,11,2,3,2,0,12,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,359,True,False,False,False,False,False,True
2013,2013.0,2017.0,1127,2,1,3,75,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,207,False,False,False,False,False,False,True
2004,2015.0,2018.0,919,2,220,2,8,1,2,2,0,12,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,104,True,False,False,False,False,False,True
2004,2013.0,2016.0,641,5,206,2,103,1,4,2,0,11,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,356,True,False,False,False,False,False,True
2014,2014.0,2019.0,555,2,198,2,86,1,4,1,0,3,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,235,False,False,False,False,False,False,True
2004,2015.0,2020.0,230,3,159,3,1,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,93,True,False,False,False,False,False,True
2004,2014.0,2014.0,81,11,1,3,75,1,4,2,0,9,0,89,4.0,1,False,False,False,True,False,False,True,3,False,False,162,True,False,False,False,False,False,True
2004,2015.0,2016.0,601,6,1,3,75,3,2,2,0,13,1,89,3.0,1,False,False,False,True,False,False,True,54,True,False,230,False,False,False,False,False,False,True
2004,2015.0,2016.0,573,8,1,3,75,2,3,2,0,3,0,89,4.0,1,False,False,False,True,False,False,True,0,False,True,131,False,False,False,False,False,False,True
2004,2013.0,2017.0,208,7,16,3,15,2,4,2,0,15,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,276,True,False,False,False,False,False,True
2004,2015.0,2016.0,877,6,1,3,75,2,4,2,0,13,0,89,4.0,1,False,False,False,True,False,False,True,99,False,False,87,True,False,False,False,False,False,True
2004,2015.0,2017.0,267,5,71,3,41,2,3,2,0,12,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,24,True,False,False,False,False,False,True
2004,2015.0,2017.0,547,3,161,3,103,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,62,True,False,322,False,False,False,False,False,False,True
2004,2013.0,2018.0,195,2,1,3,75,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,231,False,False,False,False,False,False,True
2004,2014.0,2017.0,1081,2,74,3,60,1,3,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,3,False,False,208,True,False,False,False,False,False,True
2014,2014.0,2020.0,895,2,217,2,79,1,4,1,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,309,True,False,False,False,False,False,True
2004,2015.0,2017.0,877,2,220,3,8,2,3,2,0,15,0,89,3.0,1,False,False,False,True,False,False,True,0,False,False,330,True,False,False,False,False,False,True
2004,2015.0,2016.0,39,2,220,3,8,1,4,2,0,0,0,89,,1,False,False,False,True,False,False,True,3,False,False,219,True,False,False,False,False,False,True
2004,2013.0,2017.0,931,5,206,3,103,1,4,2,0,9,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,356,True,False,False,False,False,False,True
2004,2015.0,2016.0,762,3,215,3,56,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,17,False,False,False,False,False,False,True
2013,2013.0,2019.0,529,2,217,2,41,1,4,1,0,3,0,72,4.0,0,False,False,False,True,False,False,True,0,False,False,5,True,False,False,False,False,False,True
2004,2014.0,2014.0,996,6,159,3,1,1,4,2,0,12,0,78,4.0,0,False,False,False,True,False,False,True,3,False,False,201,True,False,False,False,False,False,True
2004,2014.0,2014.0,571,4,1,3,75,1,4,2,0,1,0,89,3.0,0,False,False,False,True,False,False,True,0,True,False,266,False,False,False,False,False,False,True
2004,2014.0,2017.0,75,4,187,3,79,1,3,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,206,False,False,False,False,False,False,True
2004,2014.0,2014.0,978,5,71,3,41,1,3,2,0,9,0,89,3.0,1,False,False,False,True,False,False,True,0,False,False,131,True,False,False,False,False,False,True
2004,2015.0,2020.0,230,4,159,3,1,2,4,2,0,12,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,93,True,False,False,False,False,False,True
2004,2015.0,2018.0,891,5,1,2,75,2,4,2,0,12,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,12,True,False,False,False,False,False,True
2004,2015.0,2017.0,1022,4,22,3,12,1,3,2,0,3,0,89,3.0,1,False,False,False,True,False,False,True,0,False,True,35,False,False,False,False,False,False,True
2004,2015.0,2017.0,429,1,202,2,1,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,3,False,False,396,True,False,False,False,False,False,True
2004,2015.0,2018.0,891,5,217,2,1,2,4,2,0,9,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,165,True,False,False,False,False,False,True
2004,2015.0,2020.0,431,2,197,3,55,1,3,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,128,False,False,False,False,False,False,True
2009,2013.0,2016.0,1008,1,215,2,56,1,4,1,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,277,False,False,False,False,False,False,True
2013,2013.0,2019.0,795,2,39,2,86,1,4,1,0,3,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,153,False,False,False,False,False,False,True
2004,2015.0,2020.0,746,2,9,3,34,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,77,False,False,False,False,False,False,True
2004,2015.0,2017.0,1136,3,217,2,1,1,4,2,0,15,0,89,3.0,1,False,False,False,True,False,False,True,0,False,False,75,True,False,False,False,False,False,True
2009,2015.0,2019.0,593,1,170,3,48,1,4,1,0,12,0,89,4.0,0,False,False,False,True,False,False,True,3,False,False,40,True,False,False,False,False,False,True
2004,2013.0,2015.0,298,7,165,3,88,2,3,2,0,0,0,89,3.0,1,False,False,False,True,False,False,True,3,False,False,294,True,False,False,False,False,False,True
2004,2015.0,2018.0,891,2,217,2,1,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,290,True,False,False,False,False,False,True
2004,2013.0,2014.0,98,3,210,3,43,1,4,2,0,9,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,93,False,False,False,False,False,False,True
2004,2015.0,2020.0,891,2,217,2,1,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,59,True,False,False,False,False,False,True
2009,2014.0,2017.0,684,2,159,3,1,1,4,1,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,174,False,False,False,False,False,False,True
2004,2015.0,2017.0,884,1,133,3,73,1,4,1,0,15,0,4,4.0,0,False,False,False,True,False,False,True,62,False,False,11,True,False,False,False,False,False,True
2004,2015.0,2017.0,300,6,1,3,75,3,2,2,0,13,1,89,3.0,1,False,False,False,True,False,False,True,107,True,False,238,False,False,False,False,False,False,True
2004,2014.0,2017.0,638,5,181,3,1,1,3,2,0,15,1,87,3.0,1,False,False,False,True,False,False,True,6,True,False,45,False,False,False,False,False,False,True
2004,2014.0,2016.0,839,5,206,3,103,1,4,2,0,9,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,393,True,False,False,False,False,False,True
2004,2015.0,2016.0,344,4,5,3,3,3,2,3,0,9,0,89,3.0,1,False,False,False,True,False,False,True,0,False,False,177,True,False,False,False,False,False,True
2004,2013.0,2017.0,208,5,133,3,73,1,4,2,3,15,0,4,4.0,0,False,False,False,True,False,False,True,0,False,False,323,True,False,False,False,False,False,True
2004,2014.0,2014.0,978,3,101,3,94,3,3,2,0,9,0,89,,1,False,False,False,True,False,False,True,3,False,False,131,True,False,False,False,False,False,True
2004,2015.0,2017.0,697,4,113,3,19,2,4,2,0,12,0,89,4.0,1,False,False,False,True,False,False,True,56,False,True,103,False,False,False,False,False,False,True
2004,2015.0,2017.0,266,3,201,3,73,1,4,2,1,15,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,288,True,False,False,False,False,False,True
2004,2013.0,2017.0,22,4,1,3,75,1,4,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,333,False,False,False,False,False,False,True
2013,2013.0,2019.0,527,2,18,2,79,1,4,1,0,3,0,65,4.0,0,False,False,False,True,False,False,True,0,True,False,5,False,False,False,False,False,False,True
2004,2015.0,2016.0,376,3,181,2,1,2,4,2,0,12,0,89,4.0,1,False,False,False,True,False,False,True,3,False,False,59,True,False,False,False,False,False,True
2004,2013.0,2016.0,868,3,175,1,86,1,4,2,0,11,0,89,3.0,0,False,False,False,True,False,False,True,0,False,False,176,True,False,False,False,False,False,True
2006,2013.0,2017.0,1024,4,52,3,103,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,114,True,False,False,False,False,False,True
2004,2013.0,2017.0,1028,5,206,3,103,1,4,2,0,15,1,89,4.0,0,False,False,False,True,False,False,True,3,True,False,206,False,False,False,False,False,False,True
2004,2013.0,2017.0,275,4,166,3,1,1,3,2,0,15,0,89,3.0,0,False,False,False,True,False,False,True,0,True,False,214,False,False,False,False,False,False,True
2004,2013.0,2017.0,895,2,201,3,73,1,4,1,3,15,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,157,True,False,False,False,False,False,True
2004,2013.0,2014.0,169,6,206,3,103,2,3,2,0,12,1,89,3.0,1,False,False,False,True,False,False,True,0,True,False,260,False,False,False,False,False,False,True
2004,2014.0,2014.0,459,3,1,3,75,1,4,2,0,12,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,84,False,False,False,False,False,False,True
2004,2013.0,2014.0,98,3,210,3,43,1,4,2,0,9,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,222,False,False,False,False,False,False,True
2004,2013.0,2017.0,208,5,133,3,63,1,4,2,0,15,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,254,True,False,False,False,False,False,True
2004,2014.0,2015.0,58,7,3,3,63,1,4,2,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,False,True,150,False,False,False,False,False,False,True
2009,2015.0,2018.0,652,2,159,3,1,1,4,1,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,True,False,347,False,False,False,False,False,False,True
2004,2014.0,2015.0,116,6,14,3,14,1,4,1,3,3,0,89,4.0,0,False,False,False,True,False,False,True,0,False,True,225,False,False,False,False,False,False,True
2011,2015.0,2017.0,659,1,216,3,8,1,4,2,0,12,1,89,4.0,0,False,False,False,True,False,False,True,0,False,False,272,True,False,False,False,False,False,True
2004,2014.0,2014.0,626,4,114,3,29,1,4,2,0,9,0,89,4.0,1,False,False,False,True,False,False,True,0,False,False,162,True,False,False,False,False,False,True
2004,2013.0,2017.0,1044,4,101,3,94,1,3,2,0,15,1,89,3.0,0,False,False,False,True,False,False,True,0,True,False,194,False,False,False,False,False,False,True
2004,2014.0,2017.0,427,3,206,3,103,1,4,2,0,15,0,89,3.0,0,False,False,False,True,False,False,True,3,False,False,385,True,False,False,False,False,False,True
2004,2013.0,2017.0,143,3,1,3,75,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,True,False,318,False,False,False,False,False,False,True
2004,2014.0,2017.0,328,3,114,3,29,1,4,2,0,15,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,363,True,False,False,False,False,False,True
2004,2015.0,2019.0,49,3,28,3,85,1,4,2,0,12,0,15,4.0,0,False,False,False,True,False,False,True,0,True,False,144,False,False,False,False,False,False,True
2004,2013.0,2012.0,1052,5,220,3,8,1,4,2,0,3,0,89,4.0,0,False,False,False,True,False,False,True,0,False,False,223,True,False,False,False,False,False,True
